¦æ¬F°Ï,¦~,¤ë,¦~ÄÖ,¨k,¤k,¦X­p
¦Á¤î°Ï,112,6,48·³,1627,1796,3423
¦Á¤î°Ï,112,6,49·³,1578,1685,3263
¦Á¤î°Ï,112,6,50·³,1594,1784,3378
¦Á¤î°Ï,112,6,51·³,1645,1889,3534
¦Á¤î°Ï,112,6,52·³,1729,1989,3718
¦Á¤î°Ï,112,6,53·³,1784,2024,3808
¦Á¤î°Ï,112,6,54·³,1729,2088,3817
¦Á¤î°Ï,112,6,55·³,1803,2088,3891
¦Á¤î°Ï,112,6,56·³,1844,2107,3951
¦Á¤î°Ï,112,6,57·³,1878,2142,4020
¦Á¤î°Ï,112,6,58·³,1863,2106,3969
¦Á¤î°Ï,112,6,59·³,1834,2064,3898
¦Á¤î°Ï,112,6,60·³,1764,2015,3779
¦Á¤î°Ï,112,6,61·³,1762,1951,3713
¦Á¤î°Ï,112,6,62·³,1676,1858,3534
¦Á¤î°Ï,112,6,63·³,1535,1748,3283
¦Á¤î°Ï,112,6,64·³,1505,1753,3258
¦Á¤î°Ï,112,6,65·³,1349,1572,2921
¦Á¤î°Ï,112,6,66·³,1345,1586,2931
¦Á¤î°Ï,112,6,67·³,1243,1597,2840
¦Á¤î°Ï,112,6,68·³,1196,1531,2727
¦Á¤î°Ï,112,6,69·³,1108,1362,2470
¦Á¤î°Ï,112,6,70·³,1031,1365,2396
¦Á¤î°Ï,112,6,71·³,1028,1341,2369
¦Á¤î°Ï,112,6,72·³,908,1140,2048
¦Á¤î°Ï,112,6,73·³,794,1007,1801
¦Á¤î°Ï,112,6,74·³,723,924,1647
¦Á¤î°Ï,112,6,75·³,529,699,1228
¦Á¤î°Ï,112,6,76·³,488,589,1077
¦Á¤î°Ï,112,6,77·³,324,395,719
¦Á¤î°Ï,112,6,78·³,335,481,816
¦Á¤î°Ï,112,6,79·³,371,470,841
¦Á¤î°Ï,112,6,80·³,321,488,809
¦Á¤î°Ï,112,6,81·³,313,473,786
¦Á¤î°Ï,112,6,82·³,264,435,699
¦Á¤î°Ï,112,6,83·³,240,395,635
¦Á¤î°Ï,112,6,84·³,199,327,526
¦Á¤î°Ï,112,6,85·³,160,291,451
¦Á¤î°Ï,112,6,86·³,136,265,401
¦Á¤î°Ï,112,6,87·³,116,194,310
¦Á¤î°Ï,112,6,88·³,113,181,294
¦Á¤î°Ï,112,6,89·³,97,151,248
¦Á¤î°Ï,112,6,90·³,64,127,191
¦Á¤î°Ï,112,6,91·³,64,91,155
¦Á¤î°Ï,112,6,92·³,62,81,143
¦Á¤î°Ï,112,6,93·³,49,78,127
¦Á¤î°Ï,112,6,94·³,33,59,92
¦Á¤î°Ï,112,6,95·³,29,37,66
¦Á¤î°Ï,112,6,96·³,23,27,50
¦Á¤î°Ï,112,6,97·³,17,19,36
¦Á¤î°Ï,112,6,98·³,2,27,29
¦Á¤î°Ï,112,6,99·³,4,10,14
¦Á¤î°Ï,112,6,100·³¥H¤W,15,33,48
Á`­p,,,,101101,107158,208259


              
