行政區,年,月,男,女,合計,年紀
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,18882,17689,36571,27歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,18321,17411,35732,28歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,19097,17620,36717,29歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,8728,8038,16766,2歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,19211,17668,36879,30歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,18854,17537,36391,31歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,19818,17615,37433,32歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,18654,17484,36138,33歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,18863,17345,36208,34歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,17814,17277,35091,35歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,15860,15859,31719,36歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,16901,17307,34208,37歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,18179,18030,36209,38歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,18630,18647,37277,39歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,8919,8557,17476,3歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,20404,20468,40872,40歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,20753,21198,41951,41歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,21257,21670,42927,42歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,20840,22445,43285,43歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,20991,22657,43648,44歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,19646,21126,40772,45歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,20790,21643,42433,46歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,18963,20576,39539,47歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,17254,19675,36929,48歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,17642,19431,37073,49歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,9104,9384,18488,4歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,17151,18306,35457,50歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,17341,19067,36408,51歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,18103,20070,38173,52歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,18046,20239,38285,53歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,16826,21319,38145,54歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,16908,21265,38173,55歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,16939,20756,37695,56歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,17248,20857,38105,57歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,17308,21346,38654,58歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,18466,21732,40198,59歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,9669,9708,19377,5歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,18123,21610,39733,60歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,17285,20787,38072,61歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,16931,19716,36647,62歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,16063,19037,35100,63歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,16402,19792,36194,64歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,14730,17334,32064,65歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,14105,16483,30588,66歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,13965,16325,30290,67歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,12993,15382,28375,68歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,11245,13810,25055,69歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,11481,10541,22022,6歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,10945,12552,23497,70歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,10772,12423,23195,71歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,9657,10980,20637,72歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,7661,9575,17236,73歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,6037,8336,14373,74歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,5098,6170,11268,75歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,4123,4945,9068,76歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,3001,3869,6870,77歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,3428,4476,7904,78歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,3370,4442,7812,79歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,12332,10735,23067,7歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,2987,4217,7204,80歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,2721,3721,6442,81歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,2760,3619,6379,82歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,2439,3132,5571,83歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,1853,2623,4476,84歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,1437,2330,3767,85歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,1119,2044,3163,86歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,888,1702,2590,87歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,756,1504,2260,88歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,558,1207,1765,89歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,12100,10672,22772,8歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,471,822,1293,90歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,384,671,1055,91歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,387,774,1161,92歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,306,455,761,93歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,167,360,527,94歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,145,306,451,95歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,89,214,303,96歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,52,128,180,97歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,55,83,138,98歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,26,44,70,99歲
蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區蘆洲區,1344.0,78.0,10776,10049,20825,9歲
