¦æ¬F°Ï,¦~,¤ë,¦~ÄÖ,¨k,¤k,¦X­p
ªO¾ô°Ï,112,11,54·³,3780,4143,7923
ªO¾ô°Ï,112,11,55·³,3721,4072,7793
ªO¾ô°Ï,112,11,56·³,3302,3791,7093
ªO¾ô°Ï,112,11,57·³,3385,4160,7545
ªO¾ô°Ï,112,11,58·³,3591,4204,7795
ªO¾ô°Ï,112,11,59·³,3468,4262,7730
ªO¾ô°Ï,112,11,60·³,3525,4380,7905
ªO¾ô°Ï,112,11,61·³,3456,4338,7794
ªO¾ô°Ï,112,11,62·³,3285,4392,7677
ªO¾ô°Ï,112,11,63·³,3551,4419,7970
ªO¾ô°Ï,112,11,64·³,3559,4602,8161
ªO¾ô°Ï,112,11,65·³,3480,4449,7929
ªO¾ô°Ï,112,11,66·³,3331,4360,7691
ªO¾ô°Ï,112,11,67·³,3564,4420,7984
ªO¾ô°Ï,112,11,68·³,3578,4449,8027
ªO¾ô°Ï,112,11,69·³,3276,4066,7342
ªO¾ô°Ï,112,11,70·³,3237,3956,7193
ªO¾ô°Ï,112,11,71·³,3015,3864,6879
ªO¾ô°Ï,112,11,72·³,3066,3713,6779
ªO¾ô°Ï,112,11,73·³,2514,3046,5560
ªO¾ô°Ï,112,11,74·³,2275,2866,5141
ªO¾ô°Ï,112,11,75·³,1863,2236,4099
ªO¾ô°Ï,112,11,76·³,1592,2032,3624
ªO¾ô°Ï,112,11,77·³,1333,1564,2897
ªO¾ô°Ï,112,11,78·³,990,1191,2181
ªO¾ô°Ï,112,11,79·³,1168,1430,2598
ªO¾ô°Ï,112,11,80·³,1099,1333,2432
ªO¾ô°Ï,112,11,81·³,968,1203,2171
ªO¾ô°Ï,112,11,82·³,840,1113,1953
ªO¾ô°Ï,112,11,83·³,748,1077,1825
ªO¾ô°Ï,112,11,84·³,585,867,1452
ªO¾ô°Ï,112,11,85·³,482,748,1230
ªO¾ô°Ï,112,11,86·³,386,663,1049
ªO¾ô°Ï,112,11,87·³,354,557,911
ªO¾ô°Ï,112,11,88·³,284,492,776
ªO¾ô°Ï,112,11,89·³,245,420,665
ªO¾ô°Ï,112,11,90·³,237,331,568
ªO¾ô°Ï,112,11,91·³,203,279,482
ªO¾ô°Ï,112,11,92·³,149,222,371
ªO¾ô°Ï,112,11,93·³,160,170,330
ªO¾ô°Ï,112,11,94·³,122,127,249
ªO¾ô°Ï,112,11,95·³,98,116,214
ªO¾ô°Ï,112,11,96·³,78,67,145
ªO¾ô°Ï,112,11,97·³,64,56,120
ªO¾ô°Ï,112,11,98·³,38,28,66
ªO¾ô°Ï,112,11,99·³,34,40,74
ªO¾ô°Ï,112,11,100·³¥H¤W,75,50,125
Á`­p,,,,268351,285867,554218


              
